unified_entity_id,canonical_name,pan,city,state,pincode,source_system_count,source_record_ids
ENT-1844,Shree Solutions LLP,QBRWP6758D,Unknown,Unknown,,5,CIN-97625|EPF-566191|ESI-211216|GSTIN-842528|PAN_REG-844559
ENT-1845,Shree Traders Pvt Ltd,QBTVG7549Z,Unknown,Unknown,,6,CIN-176352|EPF-910483|ESI-190949|GSTIN-128718|PAN_REG-462181|UDYAM-350336
ENT-1846,Dynamic Technologies Pvt Ltd,QBTYP1272R,Unknown,Unknown,,4,CIN-763264|ESI-182845|GSTIN-612263|PAN_REG-782305
ENT-1847,Apex Fabrication Pvt Ltd,QCBEJ0112S,Unknown,Unknown,,5,CIN-129068|EPF-411891|GSTIN-274556|PAN_REG-939832|UDYAM-977111
ENT-1848,Balaji Ventures LLP,QCMYV5372P,Unknown,Unknown,,5,CIN-257749|ESI-534847|GSTIN-589369|IEC-720138|PAN_REG-534367
ENT-1849,Metro Ventures LLP,QDAZM7594K,Unknown,Unknown,,4,CIN-857768|ESI-726267|GSTIN-30013|PAN_REG-185855
ENT-1850,Om Fabrication LLP,QDBAB0948X,Unknown,Unknown,,4,CIN-454579|GSTIN-184875|PAN_REG-262869|UDYAM-991176
ENT-1851,Stellar Ventures Pvt Ltd,QDBNT4535J,Unknown,Unknown,,5,CIN-932299|EPF-11005|GSTIN-956944|PAN_REG-786789|UDYAM-216571
ENT-1852,Prime Ventures Pvt Ltd,QDQYX2599Q,Unknown,Unknown,,5,CIN-76090|ESI-358786|GSTIN-453737|PAN_REG-497157|UDYAM-419695
ENT-1853,Sunrise Enterprises Limited,QDWQW4893O,Unknown,Unknown,,4,CIN-217947|EPF-954133|GSTIN-301600|PAN_REG-872373
ENT-1854,Global Enterprises LLP,QDZAG7904R,Unknown,Unknown,,5,CIN-479886|EPF-425340|ESI-198651|GSTIN-399800|PAN_REG-603950
ENT-1855,Sunrise Logistics LLP,QENSG6525A,Unknown,Unknown,,6,CIN-242702|EPF-828107|ESI-513538|GSTIN-968504|PAN_REG-133750|UDYAM-457703
ENT-1856,Stellar Logistics LLP,QEOBX3480I,Unknown,Unknown,,5,CIN-842798|EPF-687394|ESI-316961|GSTIN-214489|PAN_REG-39693
ENT-1857,Global Corp LLP,QEUWP7738Z,Unknown,Unknown,,6,CIN-531496|EPF-537085|ESI-384414|GSTIN-577845|PAN_REG-471664|UDYAM-278791
ENT-1858,Balaji Ventures Pvt Ltd,QEUWT6724Y,Unknown,Unknown,,4,GSTIN-935780|IEC-459345|PAN_REG-895615|UDYAM-55199
ENT-1859,Tech Industries LLP,QFEDQ8117L,Unknown,Unknown,,6,CIN-849411|EPF-907288|ESI-690247|GSTIN-37486|PAN_REG-233584|UDYAM-934487
ENT-1860,Acme Technologies Limited,QFEOB5433Q,Unknown,Unknown,,5,CIN-915646|EPF-880084|GSTIN-632210|IEC-23480|PAN_REG-945737
ENT-1861,Acme Fabrication Pvt Ltd,QFQEG8563Z,Unknown,Unknown,,4,CIN-802565|EPF-771815|GSTIN-908138|PAN_REG-31045
ENT-1862,Shree Enterprises Pvt Ltd,QFWLO4342Q,Unknown,Unknown,,6,CIN-15078|EPF-125585|ESI-744882|GSTIN-440345|PAN_REG-677271|UDYAM-647650
ENT-1863,Prime Solutions LLP,QGALC7035A,Unknown,Unknown,,5,CIN-712842|ESI-863170|GSTIN-182981|PAN_REG-915674|UDYAM-828040
ENT-1864,Pioneer Traders Limited,QGJII5974J,Unknown,Unknown,,5,CIN-226350|ESI-12974|GSTIN-101749|PAN_REG-326061|UDYAM-629363
ENT-1865,Shree Enterprises Limited,QGLZS3002B,Unknown,Unknown,,5,CIN-50204|EPF-857741|ESI-190514|GSTIN-308942|PAN_REG-574446
ENT-1866,Pioneer Corp LLP,QGMRD5484A,Unknown,Unknown,,6,CIN-126413|EPF-310443|GSTIN-574473|IEC-14341|PAN_REG-674882|UDYAM-710591
ENT-1867,Pioneer Traders Pvt Ltd,QHKWZ5746C,Unknown,Unknown,,5,CIN-127641|ESI-754424|GSTIN-136706|IEC-387819|PAN_REG-298015
ENT-1868,Prime Traders LLP,QHPCK9235A,Unknown,Unknown,,5,EPF-472304|GSTIN-649621|IEC-931044|PAN_REG-987442|UDYAM-583351
ENT-1869,Om Industries LLP,QHYIS2985B,Unknown,Unknown,,7,CIN-95516|EPF-842557|ESI-155871|GSTIN-826541|IEC-316163|PAN_REG-939591|UDYAM-402291
ENT-1870,Dynamic Traders LLP,QHYQE7904J,Unknown,Unknown,,4,CIN-727058|EPF-114726|GSTIN-402451|PAN_REG-462090
ENT-1871,Dynamic Solutions Limited,QIECN1228T,Unknown,Unknown,,4,CIN-868222|EPF-415692|PAN_REG-945403|UDYAM-911361
ENT-1872,Om Solutions Limited,QIEOV9935O,Unknown,Unknown,,5,CIN-234068|EPF-945973|ESI-761180|GSTIN-357448|PAN_REG-85466
ENT-1873,Tech Ventures LLP,QIHET3159B,Unknown,Unknown,,4,CIN-565903|GSTIN-472148|PAN_REG-909787|UDYAM-936843
ENT-1874,Pioneer Ventures Limited,QIIIK8294O,Unknown,Unknown,,7,CIN-868906|EPF-544337|ESI-596298|GSTIN-568768|IEC-880266|PAN_REG-485692|UDYAM-253146
ENT-1875,Sunrise Enterprises Limited,QILKH6508E,Unknown,Unknown,,3,GSTIN-610706|PAN_REG-11706|UDYAM-563225
ENT-1876,Global Logistics Limited,QIONC1174P,Unknown,Unknown,,4,EPF-236647|ESI-439570|GSTIN-324377|PAN_REG-332931
ENT-1877,Metro Ventures Pvt Ltd,QIYJS9640R,Unknown,Unknown,,5,EPF-461635|ESI-799472|GSTIN-178816|PAN_REG-739353|UDYAM-889663
ENT-1878,Tech Logistics Pvt Ltd,QJCWH2920C,Unknown,Unknown,,6,CIN-440633|EPF-826198|ESI-606725|GSTIN-292628|PAN_REG-601271|UDYAM-726745
ENT-1879,Acme Corp Limited,QJDKJ7258A,Unknown,Unknown,,6,CIN-706844|EPF-819396|ESI-411104|GSTIN-40534|IEC-886585|PAN_REG-365068
ENT-1880,Sunrise Ventures Pvt Ltd,QJJKW9635M,Unknown,Unknown,,6,CIN-407443|EPF-690253|ESI-394318|GSTIN-683135|PAN_REG-402569|UDYAM-945585
ENT-1881,Apex Corp Limited,QJMNN7051S,Unknown,Unknown,,4,ESI-698010|GSTIN-311774|IEC-887997|PAN_REG-537863
ENT-1882,Metro Enterprises Limited,QJRTW2907F,Unknown,Unknown,,4,CIN-521284|GSTIN-533785|PAN_REG-624940|UDYAM-815452
ENT-1883,Balaji Technologies Pvt Ltd,QJVXH7000A,Unknown,Unknown,,5,EPF-373378|ESI-944981|GSTIN-246703|PAN_REG-350968|UDYAM-277849
ENT-1884,Acme Technologies Pvt Ltd,QKQVN1171E,Unknown,Unknown,,7,CIN-279066|EPF-472161|ESI-28956|GSTIN-988661|IEC-574313|PAN_REG-719223|UDYAM-374122
ENT-1885,Om Industries Pvt Ltd,QLFTS1258Q,Unknown,Unknown,,5,CIN-451810|ESI-489382|GSTIN-525440|PAN_REG-374730|UDYAM-580879
ENT-1886,Tech Technologies Limited,QLTZE4318I,Unknown,Unknown,,7,CIN-979524|EPF-256149|ESI-204192|GSTIN-270368|IEC-772018|PAN_REG-318062|UDYAM-255092
ENT-1887,Acme Corp LLP,QMHEK3189C,Unknown,Unknown,,4,CIN-911465|GSTIN-969117|IEC-695869|PAN_REG-180073
ENT-1888,Global Industries LLP,QMIEW1226L,Unknown,Unknown,,5,CIN-513844|EPF-711119|ESI-294274|GSTIN-527121|UDYAM-183641
ENT-1889,Sunrise Technologies LLP,QMMZL8258S,Unknown,Unknown,,5,CIN-661095|EPF-73816|ESI-299914|GSTIN-460632|PAN_REG-832460
ENT-1890,Shree Fabrication LLP,QMOKQ2624P,Unknown,Unknown,,3,ESI-929935|GSTIN-266535|PAN_REG-684766
ENT-1891,Sunrise Solutions Pvt Ltd,QMOXT8757F,Unknown,Unknown,,7,CIN-447379|EPF-957705|ESI-165581|GSTIN-597021|IEC-299734|PAN_REG-311163|UDYAM-357578
ENT-1892,Om Corp Pvt Ltd,QMQTW2663F,Unknown,Unknown,,4,CIN-130387|ESI-53896|GSTIN-176197|PAN_REG-126776
ENT-1893,Sunrise Corp LLP,QNDAR1926T,Unknown,Unknown,,5,CIN-661983|EPF-671519|GSTIN-300611|PAN_REG-127270|UDYAM-698683
ENT-1894,Acme Technologies LLP,QNDWL1768A,Unknown,Unknown,,4,CIN-241443|IEC-818005|PAN_REG-359238|UDYAM-82017
ENT-1895,Pioneer Industries Pvt Ltd,QNFWG4630R,Unknown,Unknown,,4,EPF-98620|ESI-27396|GSTIN-471181|PAN_REG-169150
ENT-1896,Metro Logistics LLP,QNGYZ5109F,Unknown,Unknown,,4,CIN-18531|EPF-909804|ESI-238371|UDYAM-305199
ENT-1897,Prime Solutions LLP,QNJWC5308D,Unknown,Unknown,,6,CIN-350862|ESI-819029|GSTIN-352066|IEC-309599|PAN_REG-770597|UDYAM-868366
ENT-1898,Dynamic Traders Limited,QNOXP1458E,Unknown,Unknown,,6,CIN-33006|EPF-863942|ESI-742510|GSTIN-257002|PAN_REG-304694|UDYAM-169303
ENT-1899,Stellar Industries Pvt Ltd,QNSIU1245D,Unknown,Unknown,,6,CIN-367410|EPF-83816|ESI-674237|GSTIN-82089|IEC-589276|UDYAM-499712
ENT-1900,Balaji Logistics LLP,QNVMH9700K,Unknown,Unknown,,4,CIN-881403|ESI-928630|PAN_REG-567916|UDYAM-380267
ENT-1901,Tech Solutions Limited,QNZRD3293V,Unknown,Unknown,,3,CIN-769067|GSTIN-988048|PAN_REG-577402
ENT-1902,Om Enterprises Limited,QNZYW6221E,Unknown,Unknown,,4,CIN-69942|ESI-534551|GSTIN-379718|PAN_REG-773202
ENT-1903,Stellar Technologies LLP,QOHIT5443J,Unknown,Unknown,,6,CIN-730615|ESI-167765|GSTIN-504534|IEC-601548|PAN_REG-494469|UDYAM-479015
ENT-1904,Balaji Corp Limited,QOLFW1237H,Unknown,Unknown,,4,CIN-299557|ESI-411035|IEC-42196|PAN_REG-945540
ENT-1905,Pioneer Fabrication LLP,QOMOO9973Q,Unknown,Unknown,,5,CIN-468825|EPF-489564|ESI-72286|GSTIN-90972|PAN_REG-236159
ENT-1906,Balaji Enterprises Pvt Ltd,QOUXP2758O,Unknown,Unknown,,4,EPF-399828|GSTIN-737842|PAN_REG-183126|UDYAM-332095
ENT-1907,Global Enterprises LLP,QPTHL5645C,Unknown,Unknown,,4,CIN-207781|ESI-118920|GSTIN-442009|PAN_REG-675043
ENT-1908,Apex Industries Limited,QPVPR0986V,Unknown,Unknown,,5,CIN-957341|EPF-314838|GSTIN-92925|PAN_REG-693921|UDYAM-894220
ENT-1909,Shree Solutions Pvt Ltd,QQCUD0116K,Unknown,Unknown,,5,CIN-151279|GSTIN-141100|IEC-907461|PAN_REG-802185|UDYAM-17314
ENT-1910,Om Ventures Limited,QQHCK7104L,Unknown,Unknown,,6,CIN-113946|EPF-483192|ESI-700753|GSTIN-872361|PAN_REG-356583|UDYAM-291230
ENT-1911,Stellar Ventures Pvt Ltd,QQTIK3919V,Unknown,Unknown,,6,CIN-601374|ESI-82636|GSTIN-229293|IEC-354745|PAN_REG-632781|UDYAM-881356
ENT-1912,Tech Corp LLP,QRJRZ1756L,Unknown,Unknown,,6,CIN-20341|EPF-661636|ESI-575560|GSTIN-814115|IEC-137801|PAN_REG-653959
ENT-1913,Dynamic Logistics LLP,QRNWY5080I,Unknown,Unknown,,5,CIN-276603|EPF-971817|GSTIN-561672|IEC-185410|PAN_REG-619192
ENT-1914,Om Corp LLP,QROMU4818X,Unknown,Unknown,,5,CIN-537718|EPF-741131|ESI-765757|IEC-383103|PAN_REG-620250
ENT-1915,Stellar Technologies Limited,QRVXZ0562D,Unknown,Unknown,,4,CIN-753329|ESI-802767|GSTIN-901470|PAN_REG-748714
ENT-1916,Global Fabrication Pvt Ltd,QRWTW1095L,Unknown,Unknown,,6,EPF-590226|ESI-276984|GSTIN-286552|IEC-764652|PAN_REG-611685|UDYAM-310132
ENT-1917,Stellar Technologies Pvt Ltd,QRZXC8536N,Unknown,Unknown,,6,CIN-561873|EPF-863691|ESI-595746|IEC-390225|PAN_REG-424764|UDYAM-950957
ENT-1918,Shree Logistics LLP,QSHHL5334G,Unknown,Unknown,,5,CIN-196372|EPF-359670|ESI-706772|GSTIN-453298|PAN_REG-221398
ENT-1919,Pioneer Traders Limited,QSOSW3855S,Unknown,Unknown,,5,CIN-197376|ESI-258727|GSTIN-446432|PAN_REG-772874|UDYAM-47711
ENT-1920,Prime Technologies Pvt Ltd,QSZJK7392Z,Unknown,Unknown,,6,CIN-826699|EPF-516441|ESI-445954|GSTIN-932142|PAN_REG-967125|UDYAM-154691
ENT-1921,Shree Fabrication Limited,QTCVX5487Z,Unknown,Unknown,,6,CIN-940553|EPF-169616|ESI-157400|GSTIN-692892|PAN_REG-858972|UDYAM-592690
ENT-1922,Apex Enterprises Limited,QTDXQ0115I,Unknown,Unknown,,6,CIN-484290|EPF-679929|ESI-347777|GSTIN-605194|IEC-830906|PAN_REG-968560
ENT-1923,Metro Technologies Limited,QTGPK8211K,Unknown,Unknown,,4,CIN-800448|ESI-924505|GSTIN-911384|UDYAM-375754
ENT-1924,Stellar Corp LLP,QTHBO6449M,Unknown,Unknown,,4,CIN-450035|GSTIN-651574|PAN_REG-657376|UDYAM-688219
ENT-1925,Global Ventures Limited,QUBSL7248V,Unknown,Unknown,,3,CIN-969503|GSTIN-502089|PAN_REG-719088
ENT-1926,Metro Solutions LLP,QUIEM5105T,Unknown,Unknown,,6,CIN-328100|ESI-128781|GSTIN-105112|IEC-416626|PAN_REG-169431|UDYAM-342986
ENT-1927,Tech Technologies Limited,QUNIC3688V,Unknown,Unknown,,7,CIN-125904|EPF-877474|ESI-689203|GSTIN-975140|IEC-745256|PAN_REG-817442|UDYAM-506013
ENT-1928,Sunrise Traders Limited,QUZID0896G,Unknown,Unknown,,5,CIN-370513|EPF-31437|GSTIN-801800|PAN_REG-106970|UDYAM-104449
ENT-1929,Pioneer Industries Limited,QVAQI8964S,Unknown,Unknown,,6,CIN-709734|EPF-868707|ESI-197980|GSTIN-71816|PAN_REG-491613|UDYAM-118930
ENT-1930,Dynamic Corp LLP,QVDBD8601C,Unknown,Unknown,,6,CIN-298276|EPF-584630|ESI-498362|GSTIN-961060|PAN_REG-27743|UDYAM-287478
ENT-1931,Sunrise Solutions LLP,QVDGF7358M,Unknown,Unknown,,5,CIN-933257|ESI-780801|GSTIN-432773|PAN_REG-437288|UDYAM-34066
ENT-1932,Sunrise Logistics Pvt Ltd,QVMQU1113N,Unknown,Unknown,,7,CIN-934287|EPF-47540|ESI-548882|GSTIN-434729|IEC-580683|PAN_REG-796980|UDYAM-627543
ENT-1933,Metro Technologies Limited,QWAOI7200K,Unknown,Unknown,,5,CIN-977542|EPF-889462|ESI-911150|IEC-231857|PAN_REG-12537
ENT-1934,Prime Traders LLP,QWLCH1671D,Unknown,Unknown,,4,CIN-427994|EPF-626469|GSTIN-13273|PAN_REG-249662
ENT-1935,Tech Technologies Limited,QWUWO2402Z,Unknown,Unknown,,4,CIN-406655|GSTIN-995275|IEC-428965|PAN_REG-364634
ENT-1936,Acme Traders Pvt Ltd,QWWRD1793H,Unknown,Unknown,,5,CIN-483117|EPF-907998|GSTIN-918100|PAN_REG-621403|UDYAM-647688
ENT-1937,Metro Technologies Pvt Ltd,QWZCY3304K,Unknown,Unknown,,3,CIN-589389|ESI-87815|PAN_REG-846556
ENT-1938,Acme Industries Pvt Ltd,QXDWY4523G,Unknown,Unknown,,5,CIN-881607|EPF-986395|ESI-782144|GSTIN-788888|PAN_REG-681504
ENT-1939,Stellar Technologies Pvt Ltd,QXTAA8503D,Unknown,Unknown,,5,CIN-974198|EPF-65064|GSTIN-821771|PAN_REG-94703|UDYAM-737221
ENT-1940,Sunrise Traders LLP,QXWKX1859A,Unknown,Unknown,,5,CIN-966870|EPF-663775|ESI-493508|GSTIN-755207|PAN_REG-768570
ENT-1941,Prime Corp Pvt Ltd,QYICX2083U,Unknown,Unknown,,4,CIN-231109|ESI-831758|GSTIN-747087|PAN_REG-153895
ENT-1942,Acme Corp LLP,QYIZD1741G,Unknown,Unknown,,5,CIN-277753|EPF-371225|ESI-251240|IEC-968989|PAN_REG-500643
ENT-1943,Dynamic Technologies LLP,QYNMC0614K,Unknown,Unknown,,4,CIN-153656|GSTIN-208836|PAN_REG-166467|UDYAM-199569
ENT-1944,Prime Technologies Limited,QYOIN5974E,Unknown,Unknown,,4,CIN-50611|GSTIN-331758|PAN_REG-11658|UDYAM-692316
ENT-1945,Acme Solutions Limited,QYOUJ6654I,Unknown,Unknown,,5,CIN-564459|EPF-625357|ESI-880854|GSTIN-719401|PAN_REG-526355
ENT-1946,Metro Enterprises Limited,QYWHQ4049Q,Unknown,Unknown,,4,CIN-251214|ESI-822905|GSTIN-267807|PAN_REG-850402
ENT-1947,Stellar Ventures Pvt Ltd,QYXRG6329Y,Unknown,Unknown,,5,CIN-580816|ESI-352840|GSTIN-212893|IEC-300038|PAN_REG-100141
ENT-1948,Shree Technologies LLP,QYYGL5290Y,Unknown,Unknown,,6,CIN-33176|EPF-460574|ESI-815493|GSTIN-726970|PAN_REG-647179|UDYAM-301441
ENT-1949,Shree Fabrication Limited,QZDYA8629T,Unknown,Unknown,,4,CIN-976474|EPF-572157|GSTIN-329283|PAN_REG-48186
ENT-1950,Acme Technologies Pvt Ltd,QZHMA4512W,Unknown,Unknown,,4,CIN-12726|EPF-409051|GSTIN-849849|UDYAM-228714
ENT-1951,Dynamic Logistics LLP,QZIKN9317B,Unknown,Unknown,,5,CIN-312774|EPF-890416|ESI-940490|PAN_REG-174311|UDYAM-568715
ENT-1952,Prime Enterprises LLP,QZKMH9685R,Unknown,Unknown,,5,CIN-107057|EPF-425654|ESI-725102|GSTIN-610327|PAN_REG-689552
ENT-1953,Metro Solutions LLP,QZZTK1749O,Unknown,Unknown,,6,CIN-682545|EPF-217778|ESI-695982|GSTIN-55458|PAN_REG-452139|UDYAM-866084
ENT-1954,Pioneer Corp LLP,RAEPW6398G,Unknown,Unknown,,6,CIN-252731|EPF-548941|ESI-160802|GSTIN-343190|PAN_REG-833608|UDYAM-336589
ENT-1955,Shree Traders LLP,RAFTE9539P,Unknown,Unknown,,5,CIN-951687|EPF-179861|GSTIN-791272|PAN_REG-377545|UDYAM-856730
ENT-1956,Acme Ventures Pvt Ltd,RALJG2992K,Unknown,Unknown,,7,CIN-283404|EPF-310116|ESI-320392|GSTIN-585545|IEC-285183|PAN_REG-50877|UDYAM-603366
ENT-1957,Pioneer Traders LLP,RARFU0328Y,Unknown,Unknown,,6,CIN-529431|EPF-140248|ESI-486793|GSTIN-24971|IEC-245036|UDYAM-205368
ENT-1958,Metro Industries LLP,RBBNM6697E,Unknown,Unknown,,6,CIN-805875|EPF-588000|GSTIN-775469|IEC-464031|PAN_REG-925287|UDYAM-256016
ENT-1959,Sunrise Ventures LLP,RBFAX5965M,Unknown,Unknown,,6,CIN-883562|EPF-841308|ESI-699324|GSTIN-961121|PAN_REG-731747|UDYAM-531201
ENT-1960,Balaji Logistics LLP,RBINI5771S,Unknown,Unknown,,4,CIN-716753|ESI-861879|GSTIN-148558|PAN_REG-776045
ENT-1961,Om Fabrication Limited,RBJKZ2747X,Unknown,Unknown,,5,CIN-430929|EPF-29012|IEC-286262|PAN_REG-224696|UDYAM-105987
ENT-1962,Stellar Technologies Pvt Ltd,RBPOS8114T,Unknown,Unknown,,5,CIN-983069|EPF-603826|GSTIN-224398|PAN_REG-521739|UDYAM-477925
ENT-1963,Shree Industries LLP,RBRFP8342C,Unknown,Unknown,,6,CIN-386369|EPF-776655|ESI-178716|GSTIN-380315|IEC-837067|PAN_REG-470388
ENT-1964,Pioneer Enterprises Pvt Ltd,RBRUD0197E,Unknown,Unknown,,5,CIN-144312|ESI-832071|GSTIN-513026|PAN_REG-671855|UDYAM-255195
ENT-1965,Apex Fabricaiton Pvt Ltd,RCBHR8828E,Unknown,Unknown,,4,CIN-471525|ESI-542946|PAN_REG-882363|UDYAM-745214
ENT-1966,Metro Logistics Limited,RCOQB5612L,Unknown,Unknown,,4,CIN-614038|ESI-342374|GSTIN-709956|PAN_REG-163923
ENT-1967,Apex Industries Limited,RCQSB5499C,Unknown,Unknown,,4,CIN-266384|GSTIN-196100|PAN_REG-707732|UDYAM-592012
ENT-1968,Shree Technologies Pvt Ltd,RCTUN2523P,Unknown,Unknown,,5,CIN-425824|EPF-726339|ESI-411519|GSTIN-618769|PAN_REG-535484
ENT-1969,Dynamic Industries Pvt Ltd,RCYIH8648O,Unknown,Unknown,,4,EPF-307033|ESI-962741|PAN_REG-977311|UDYAM-22420
ENT-1970,Om Corp Limited,RDAFO4145L,Unknown,Unknown,,5,CIN-193695|EPF-388487|ESI-706149|GSTIN-283069|PAN_REG-713132
ENT-1971,Balaji Technologies Limited,RDDYW3301A,Unknown,Unknown,,5,CIN-158804|EPF-377429|ESI-247248|GSTIN-266420|PAN_REG-469196
ENT-1972,Stellar Traders Pvt Ltd,RDMKI2814T,Unknown,Unknown,,5,CIN-994989|EPF-292075|ESI-485538|GSTIN-745996|PAN_REG-123383
ENT-1973,Balaji Industries Pvt Ltd,RDQRC4846P,Unknown,Unknown,,5,CIN-183234|EPF-588073|ESI-300643|GSTIN-440135|PAN_REG-380172
ENT-1974,Apex Traders LLP,RDTAE4584U,Unknown,Unknown,,3,CIN-185445|GSTIN-849862|PAN_REG-996662
ENT-1975,Apex Ventures Limited,RDTNI1451O,Unknown,Unknown,,3,EPF-616713|GSTIN-503595|PAN_REG-312097
ENT-1976,Metro Fabrication LLP,RDYSU5366F,Unknown,Unknown,,5,CIN-333039|EPF-96684|GSTIN-120423|PAN_REG-641800|UDYAM-829449
ENT-1977,Acme Technologies LLP,RECZQ6347K,Unknown,Unknown,,7,CIN-891837|EPF-876894|ESI-304388|GSTIN-981027|IEC-123915|PAN_REG-758297|UDYAM-502641
ENT-1978,Stellar Enterprises Limited,REDEF7249Y,Unknown,Unknown,,4,CIN-817492|EPF-253611|GSTIN-114788|PAN_REG-323467
ENT-1979,Tech Solutions Pvt Ltd,REISB1499K,Unknown,Unknown,,5,CIN-10762|EPF-563493|ESI-161180|GSTIN-562916|PAN_REG-696858
ENT-1980,Global Technologies LLP,REJMI8462W,Unknown,Unknown,,4,CIN-715842|GSTIN-798186|IEC-507855|PAN_REG-716186
ENT-1981,Prime Solutions Pvt Ltd,RELPS8513B,Unknown,Unknown,,4,ESI-904099|GSTIN-693178|PAN_REG-499344|UDYAM-86945
ENT-1982,Apex Logistics LLP,RESYE2470A,Unknown,Unknown,,3,CIN-440490|ESI-980718|PAN_REG-354450
ENT-1983,Pioneer Corp Pvt Ltd,REVTM5122Q,Unknown,Unknown,,6,CIN-843880|EPF-391642|ESI-519560|IEC-984841|PAN_REG-714780|UDYAM-249295
ENT-1984,Shree Industries Limited,RFGHN8991P,Unknown,Unknown,,5,CIN-256447|EPF-819653|ESI-378344|GSTIN-191665|PAN_REG-976262
ENT-1985,Acme Corp Limited,RFNWA4918B,Unknown,Unknown,,4,CIN-314770|EPF-559494|GSTIN-279008|PAN_REG-329195
ENT-1986,Acme Industries Limited,RFOCD7312O,Unknown,Unknown,,5,CIN-285138|ESI-676185|GSTIN-323460|PAN_REG-214945|UDYAM-626008
ENT-1987,Apex Enterprises LLP,RFQKJ5945W,Unknown,Unknown,,5,CIN-922501|ESI-503922|GSTIN-146237|PAN_REG-355109|UDYAM-239481
ENT-1988,Sunrise Ventures Limited,RGNBN5600C,Unknown,Unknown,,4,CIN-551089|EPF-541067|ESI-310135|PAN_REG-337534
ENT-1989,Shree Solutions Limited,RGPLT7882U,Unknown,Unknown,,6,CIN-759700|EPF-874917|ESI-576923|GSTIN-802231|PAN_REG-781469|UDYAM-858999
ENT-1990,Apex Technologies Pvt Ltd,RGTYF2377V,Unknown,Unknown,,7,CIN-942247|EPF-507626|ESI-253605|GSTIN-477764|IEC-690722|PAN_REG-701897|UDYAM-737660
ENT-1991,Dynamic Traders Limited,RGYWT9242Y,Unknown,Unknown,,5,CIN-228394|EPF-898098|GSTIN-361532|PAN_REG-120603|UDYAM-857175
ENT-1992,Metro Solutions LLP,RHFRA8259A,Unknown,Unknown,,4,ESI-971586|GSTIN-703430|PAN_REG-520506|UDYAM-521395
ENT-1993,Dynamic Technologies Pvt Ltd,RHMAV7311V,Unknown,Unknown,,5,CIN-705307|EPF-760707|GSTIN-918023|PAN_REG-962558|UDYAM-86935
ENT-1994,Om Solutions LLP,RHMTF9215A,Unknown,Unknown,,6,CIN-410906|EPF-210503|ESI-914072|GSTIN-32089|IEC-221513|PAN_REG-905135
ENT-1995,Balaji Enterprises LLP,RHNPT4917P,Unknown,Unknown,,4,EPF-940233|GSTIN-550275|PAN_REG-427058|UDYAM-10779
ENT-1996,Sunrise Logistics LLP,RHXCT1474T,Unknown,Unknown,,6,CIN-539007|EPF-618459|GSTIN-53767|IEC-902020|PAN_REG-666831|UDYAM-590452
ENT-1997,Dynamic Industries LLP,RIERY3421R,Unknown,Unknown,,7,CIN-858171|EPF-856093|ESI-34950|GSTIN-841348|IEC-311625|PAN_REG-602991|UDYAM-594884
ENT-1998,Global Ventures LLP,RIOBJ8482W,Unknown,Unknown,,6,CIN-832042|EPF-718823|ESI-734222|GSTIN-530364|PAN_REG-688268|UDYAM-360668
ENT-1999,Metro Industries Limited,RJCMD7533C,Unknown,Unknown,,7,CIN-215587|EPF-992359|ESI-457613|GSTIN-769258|IEC-664223|PAN_REG-400713|UDYAM-668387
ENT-2000,Sunrise Industries Pvt Ltd,RJRAI3161F,Unknown,Unknown,,7,CIN-449029|EPF-511124|ESI-860227|GSTIN-868873|IEC-890212|PAN_REG-534915|UDYAM-468563
ENT-2001,Om Solutions Pvt Ltd,RJTSM2530P,Unknown,Unknown,,4,CIN-60708|EPF-562328|GSTIN-765058|PAN_REG-814633
ENT-2002,Prime Fabrication Pvt Ltd,RKBYB0008Y,Unknown,Unknown,,7,CIN-244084|EPF-118589|ESI-425180|GSTIN-70150|IEC-692269|PAN_REG-84026|UDYAM-463935
ENT-2003,Prime Enterprises Limited,RKDNX1348W,Unknown,Unknown,,5,CIN-803760|EPF-233451|GSTIN-414205|IEC-489801|PAN_REG-79802
ENT-2004,Metro Solutions Pvt Ltd,RKKBH5222Z,Unknown,Unknown,,5,CIN-949481|EPF-367799|GSTIN-761558|IEC-637767|PAN_REG-76102
ENT-2005,Balaji Traders LLP,RKQAV6561H,Unknown,Unknown,,6,CIN-547078|EPF-850163|ESI-449072|GSTIN-190537|PAN_REG-278049|UDYAM-564150
ENT-2006,Sunrise Industries Limited,RKXCX2261U,Unknown,Unknown,,5,CIN-488967|EPF-73043|ESI-175096|GSTIN-287094|PAN_REG-91368
ENT-2007,Om Industries Limited,RLHQY3326F,Unknown,Unknown,,6,CIN-414456|EPF-932739|GSTIN-678495|IEC-104587|PAN_REG-383422|UDYAM-652715
ENT-2008,Metro Fabrication LLP,RLNHJ5218U,Unknown,Unknown,,5,CIN-744627|EPF-821474|ESI-845556|GSTIN-742294|PAN_REG-800142
ENT-2009,Apex Solutions LLP,RLRHH3286T,Unknown,Unknown,,6,CIN-644012|EPF-313548|ESI-745393|GSTIN-961783|PAN_REG-906940|UDYAM-503923
ENT-2010,Pioneer Ventures Pvt Ltd,RLVXB5524R,Unknown,Unknown,,3,CIN-618504|GSTIN-735588|PAN_REG-803146
ENT-2011,Pioneer Logistics Limited,RLZPH4032H,Unknown,Unknown,,4,CIN-558829|EPF-139101|PAN_REG-363534|UDYAM-746328
